transactionID;carrierID;customerID;amount;date
7751;2;496;16,72;2005-08-03 09:10:03
7752;2;736;13,84;2009-08-30 11:13:44
7753;3;297;19,8;2009-08-10 01:19:39
7754;3;612;13,82;2007-10-14 04:21:41
7755;2;514;12,06;2006-08-11 12:43:59
7756;2;178;5,71;2006-06-15 18:13:47
7757;2;5;16,97;2005-01-25 17:48:13
7758;3;968;9,25;2005-12-20 14:45:19
7759;2;623;13,14;2006-06-14 00:21:12
7760;3;738;15,3;2006-05-06 21:57:21
7761;1;477;19,21;2009-07-08 23:09:05
7762;2;483;6,17;2008-07-03 21:20:45
7763;3;963;10,41;2009-02-27 17:03:50
7764;1;582;15,08;2007-09-28 07:13:42
7765;2;980;14,92;2009-01-06 12:23:10
7766;1;662;8,64;2007-08-18 06:44:13
7767;3;145;15,83;2009-09-04 17:28:18
7768;3;188;13,71;2007-11-18 16:36:56
7769;3;358;14,52;2008-05-20 06:01:19
7770;1;53;18,33;2009-11-02 03:26:19
7771;3;560;16,88;2008-07-13 11:03:34
7772;3;894;10,28;2009-10-08 08:27:39
7773;1;402;14,62;2009-04-12 05:08:48
7774;1;215;16,4;2009-05-21 07:09:47
7775;3;164;5,22;2008-10-23 04:43:57
7776;2;538;8,94;2009-12-21 05:50:31
7777;2;470;6,46;2009-10-14 12:07:11
7778;1;590;18,24;2006-10-03 14:37:11
7779;2;593;16,7;2005-06-11 18:16:05
7780;2;994;5,5;2009-08-30 15:19:37
7781;3;95;10,21;2009-12-26 09:43:18
7782;1;327;19,75;2005-11-28 15:03:33
7783;2;107;18,84;2009-05-26 11:22:58
7784;2;596;5,98;2006-03-26 10:07:48
7785;2;547;15,69;2008-12-04 01:35:12
7786;1;330;19,12;2008-02-06 06:46:16
7787;2;711;6,95;2008-06-27 15:55:32
7788;3;613;8,74;2008-01-17 23:48:57
7789;2;507;8,02;2008-09-25 15:50:43
7790;3;709;14,28;2007-01-11 01:37:10
7791;3;341;5,28;2009-01-19 13:11:16
7792;1;171;13,85;2006-10-17 13:54:14
7793;1;280;8,72;2006-08-09 01:09:29
7794;1;75;13,14;2006-09-02 20:21:09
7795;1;242;5,53;2007-09-01 05:31:01
7796;3;771;5,05;2009-12-25 23:01:10
7797;3;744;10,03;2009-08-17 11:59:12
7798;1;1;19,37;2006-07-25 11:30:39
7799;2;888;6,26;2005-05-19 08:47:29
7800;3;685;15,83;2006-05-13 08:51:03
7801;2;115;13,6;2005-03-31 03:46:59
7802;2;409;12,94;2005-05-14 15:00:38
7803;3;956;18,58;2007-04-04 22:12:56
7804;1;17;13,31;2005-05-06 22:35:42
7805;3;66;7,08;2006-12-19 03:16:31
7806;1;693;15,24;2006-09-02 13:02:41
7807;3;124;17,37;2005-03-17 22:09:46
7808;3;122;5,0;2008-09-03 04:13:38
7809;2;572;10,15;2005-06-22 00:51:05
7810;2;264;18,26;2008-11-15 04:40:41
7811;1;532;14,28;2005-10-20 01:07:21
7812;3;897;13,35;2008-04-15 13:39:45
7813;3;256;11,54;2006-12-18 19:59:37
7814;2;31;12,01;2008-08-11 14:33:07
7815;1;230;18,74;2006-09-14 08:32:06
7816;2;453;16,26;2009-12-25 11:08:34
7817;2;321;12,64;2006-10-19 00:19:27
7818;2;599;16,96;2007-11-19 11:17:34
7819;3;968;6,12;2005-02-07 09:39:49
7820;1;445;9,22;2005-03-21 22:07:52
7821;3;492;16,28;2006-12-26 20:52:45
7822;2;862;18,74;2007-12-29 12:05:14
7823;1;535;17,69;2007-11-11 06:49:54
7824;3;244;13,51;2005-05-16 16:30:12
7825;1;877;10,13;2009-07-24 16:14:24
7826;3;304;19,39;2009-08-20 08:30:19
7827;2;140;8,5;2008-01-21 19:05:52
7828;1;479;5,24;2005-12-07 15:31:43
7829;1;551;6,78;2007-08-02 16:05:29
7830;2;430;13,99;2005-01-04 08:09:35
7831;3;11;8,99;2007-10-08 16:53:21
7832;3;382;5,38;2007-10-25 17:09:36
7833;2;618;13,96;2009-12-30 19:29:10
7834;3;697;8,98;2008-11-11 14:35:21
7835;2;934;7,71;2009-01-14 12:37:10
7836;3;222;9,95;2007-01-08 21:35:47
7837;3;725;18,67;2005-08-26 04:15:29
7838;3;456;14,49;2009-12-30 14:16:30
7839;2;646;7,18;2007-09-27 20:05:57
7840;2;234;8,1;2008-10-18 04:13:31
7841;2;672;18,47;2006-02-14 16:42:51
7842;2;277;18,54;2006-09-25 03:22:27
7843;1;615;7,11;2007-03-18 13:34:07
7844;1;433;16,98;2009-07-22 03:23:17
7845;3;212;16,98;2007-01-04 20:47:22
7846;2;881;8,93;2007-04-19 20:44:16
7847;1;831;16,75;2009-06-01 09:11:15
7848;2;936;12,1;2005-03-19 03:14:39
7849;2;285;15,73;2007-01-03 15:26:09
7850;3;674;8,06;2006-12-13 01:51:03
7851;1;809;8,54;2009-10-25 22:01:49
7852;3;882;9,45;2007-01-14 01:35:45
7853;3;765;15,46;2009-08-10 10:08:09
7854;2;371;12,77;2007-01-11 21:20:55
7855;3;482;19,68;2006-05-02 20:23:40
7856;3;495;8,66;2007-06-17 21:54:59
7857;3;596;6,29;2008-01-08 09:39:10
7858;2;79;6,1;2006-01-10 08:57:19
7859;1;819;13,18;2008-05-12 13:08:11
7860;2;773;7,95;2007-04-03 15:40:45
7861;2;611;11,86;2009-11-02 22:19:13
7862;2;270;15,31;2006-01-07 16:32:20
7863;3;377;7,08;2006-07-25 15:38:37
7864;2;193;7,8;2008-08-26 06:20:25
7865;1;25;14,48;2007-09-20 14:52:31
7866;3;180;19,61;2009-05-20 11:38:33
7867;2;677;13,75;2006-10-01 16:24:51
7868;2;100;14,07;2008-09-11 21:56:09
7869;3;185;5,63;2005-10-27 20:26:41
7870;1;79;6,59;2006-05-03 06:23:22
7871;3;646;11,57;2006-09-05 03:10:36
7872;2;788;7,93;2008-07-06 16:14:28
7873;1;53;7,93;2006-02-18 12:27:28
7874;3;326;12,37;2005-01-06 15:15:00
7875;2;507;13,49;2006-03-30 15:16:58
7876;3;67;10,06;2005-06-13 22:37:46
7877;1;947;12,37;2008-12-01 22:38:14
7878;2;34;5,54;2009-09-22 17:24:08
7879;3;670;18,78;2006-01-18 08:34:57
7880;3;383;10,86;2008-02-17 23:46:01
7881;3;291;13,38;2005-06-01 02:49:57
7882;2;65;10,76;2008-01-08 01:27:26
7883;1;634;7,03;2009-11-22 10:52:01
7884;1;857;13,28;2006-07-30 03:09:20
7885;3;486;11,64;2009-09-14 15:27:06
7886;1;86;13,3;2009-12-04 14:20:40
7887;1;514;15,48;2006-04-05 03:47:04
7888;2;329;10,79;2008-01-31 04:01:15
7889;2;559;17,99;2007-09-09 14:51:58
7890;3;566;13,95;2007-10-12 15:56:40
7891;3;92;12,21;2005-05-29 03:18:17
7892;2;153;8,53;2005-06-02 11:43:25
7893;3;141;14,03;2005-06-07 11:17:46
7894;3;914;8,84;2007-12-06 10:59:00
7895;3;939;6,95;2007-05-23 10:18:48
7896;1;877;6,65;2007-01-09 14:39:37
7897;3;351;8,48;2007-12-08 14:24:33
7898;3;136;10,47;2007-06-28 07:57:51
7899;2;183;14,82;2005-12-06 10:06:09
7900;2;988;19,53;2006-05-11 05:00:00
7901;1;766;6,38;2008-03-31 10:02:00
7902;2;855;6,62;2005-07-31 14:26:54
7903;3;616;5,99;2005-04-16 12:45:22
7904;3;581;14,95;2009-08-25 23:12:59
7905;1;750;8,13;2008-08-28 16:14:54
7906;3;32;9,51;2008-08-20 07:42:34
7907;3;698;11,92;2008-02-18 17:29:22
7908;3;638;9,99;2009-10-10 08:42:01
7909;2;428;7,58;2009-08-16 00:55:33
7910;2;328;6,75;2008-04-02 09:07:45
7911;3;419;17,65;2007-06-02 09:34:33
7912;2;480;19,94;2008-09-13 22:02:59
7913;2;947;16,11;2009-01-02 18:00:01
7914;1;462;12,1;2009-07-29 02:11:10
7915;1;139;19,5;2009-06-12 00:31:28
7916;3;595;16,51;2008-10-29 00:07:40
7917;2;883;10,95;2009-03-05 00:51:11
7918;2;654;11,03;2005-11-10 05:32:13
7919;3;867;5,47;2007-08-07 10:12:13
7920;3;566;15,44;2009-11-11 23:14:30
7921;2;201;17,82;2008-01-19 23:12:03
7922;1;51;19,76;2007-07-21 23:29:33
7923;1;357;7,07;2005-02-27 04:50:20
7924;1;348;19,26;2009-03-21 00:52:17
7925;3;8;16,72;2007-02-06 09:33:25
7926;1;928;10,79;2009-09-03 04:06:21
7927;2;578;15,88;2009-02-12 23:09:32
7928;3;677;16,44;2007-05-04 00:04:53
7929;1;408;8,52;2006-07-28 11:53:22
7930;3;108;13,85;2009-05-03 00:38:08
7931;1;346;10,5;2008-03-14 14:00:53
7932;2;586;8,66;2008-02-23 20:47:43
7933;2;917;5,79;2008-04-04 11:11:41
7934;1;849;12,81;2009-02-16 11:58:03
7935;1;700;16,19;2008-11-14 18:01:05
7936;3;634;11,47;2008-05-24 17:20:07
7937;3;629;12,8;2006-03-01 19:41:07
7938;3;482;19,9;2008-07-16 08:56:01
7939;1;31;16,98;2005-04-28 19:56:45
7940;3;116;12,98;2008-06-27 11:15:21
7941;2;545;10,52;2006-03-31 05:52:37
7942;2;265;12,43;2007-10-01 08:37:59
7943;2;605;15,88;2006-11-14 08:54:45
7944;2;522;7,6;2009-12-31 16:05:38
7945;1;36;11,07;2005-04-03 03:58:16
7946;2;276;14,2;2007-03-28 18:15:34
7947;1;537;7,88;2007-05-20 01:39:23
7948;1;682;15,39;2009-03-20 18:03:59
7949;1;302;6,56;2008-08-02 14:26:29
7950;1;130;16,54;2009-04-25 15:13:16
7951;2;112;9,33;2005-08-07 00:03:55
7952;2;939;5,43;2007-07-04 13:04:43
7953;3;567;9,82;2008-06-20 03:25:21
7954;3;934;14,19;2005-08-29 12:42:34
7955;2;556;5,18;2006-09-21 14:47:01
7956;2;835;7,69;2007-10-25 16:38:07
7957;3;693;15,1;2008-02-24 18:57:39
7958;2;241;13,02;2005-01-04 18:46:26
7959;2;848;9,21;2006-03-03 13:00:21
7960;2;147;6,02;2009-03-25 22:51:23
7961;3;642;13,9;2005-05-07 08:12:33
7962;3;512;6,89;2009-10-25 01:02:39
7963;1;486;7,5;2005-08-26 11:13:48
7964;3;442;16,64;2005-12-07 03:00:20
7965;3;160;10,38;2007-10-14 01:17:06
7966;2;912;18,23;2005-03-14 22:54:52
7967;2;107;14,54;2005-10-24 06:40:33
7968;2;393;7,95;2008-01-28 20:31:38
7969;3;948;12,7;2008-08-10 20:45:23
7970;2;899;7,06;2007-06-02 08:09:56
7971;2;635;10,71;2009-02-13 04:49:41
7972;1;17;9,76;2006-12-19 07:57:48
7973;1;344;16,1;2008-03-08 04:36:17
7974;1;605;6,99;2007-07-28 03:48:14
7975;2;140;16,82;2009-09-16 16:42:12
7976;3;139;10,84;2006-07-05 10:08:22
7977;2;87;14,06;2009-08-02 11:54:52
7978;3;990;16,24;2008-03-20 23:51:44
7979;3;995;17,62;2006-04-28 12:04:11
7980;1;667;8,1;2007-08-21 13:48:04
7981;2;392;7,21;2009-12-06 12:58:48
7982;3;758;8,26;2008-10-02 11:33:23
7983;3;91;7,42;2005-11-08 19:42:26
7984;3;899;19,6;2005-10-10 04:56:12
7985;3;482;10,47;2008-03-25 13:55:54
7986;2;826;17,21;2009-11-10 12:26:58
7987;3;719;11,03;2007-04-24 15:05:52
7988;2;376;16,4;2005-04-05 21:02:27
7989;1;467;6,85;2008-02-01 03:05:07
7990;1;511;8,69;2005-11-09 02:35:22
7991;1;828;10,43;2008-12-16 20:30:30
7992;3;87;5,52;2006-07-17 20:08:02
7993;1;366;12,71;2005-03-01 20:53:23
7994;1;405;9,17;2007-08-25 01:31:41
7995;2;606;8,24;2007-06-22 15:30:28
7996;3;437;5,62;2007-05-27 00:26:53
7997;1;854;14,94;2005-01-11 09:17:12
7998;1;487;7,07;2006-11-23 11:29:46
7999;1;918;19,33;2008-03-05 12:04:44
8000;1;621;9,15;2008-07-28 02:21:15
8001;2;727;8,44;2006-09-11 13:40:20
8002;2;760;5,65;2008-03-04 23:41:01
8003;2;123;5,2;2006-12-08 01:58:14
8004;3;680;10,33;2007-05-27 14:00:49
8005;2;996;19,65;2007-02-06 19:24:54
8006;1;873;8,19;2005-12-12 11:19:07
8007;1;636;14,14;2008-09-17 22:21:30
8008;2;200;8,11;2007-08-01 00:56:23
8009;2;929;16,75;2005-07-22 07:22:38
8010;2;354;18,17;2005-07-25 17:34:52
8011;1;219;7,66;2006-08-15 02:06:33
8012;1;404;16,06;2006-02-20 04:35:04
8013;2;182;15,5;2009-08-22 22:25:01
8014;3;473;16,31;2005-05-25 14:42:46
8015;1;447;5,2;2008-03-14 05:26:09
8016;3;326;12,58;2006-05-12 14:06:44
8017;2;684;14,8;2006-11-05 15:28:48
8018;2;586;17,31;2008-09-08 20:34:26
8019;2;507;17,92;2005-02-28 09:39:23
8020;1;673;15,85;2008-02-21 04:12:14
8021;2;915;6,44;2009-05-09 08:50:49
8022;1;926;9,13;2008-01-08 23:00:10
8023;2;807;10,81;2009-01-31 10:17:36
8024;2;747;19,35;2005-09-18 10:06:48
8025;2;144;12,8;2006-12-12 17:41:54
8026;3;909;7,77;2006-07-23 14:23:53
8027;2;22;14,78;2005-01-09 07:52:06
8028;1;635;13,74;2009-07-19 22:53:21
8029;3;708;5,14;2008-07-28 03:36:47
8030;1;158;14,57;2005-01-05 00:19:13
8031;2;925;13,74;2007-04-16 08:01:20
8032;3;727;15,15;2008-02-22 16:43:08
8033;2;620;9,02;2009-02-27 12:04:15
8034;1;83;14,76;2008-03-24 21:47:52
8035;1;224;16,18;2005-02-17 20:52:22
8036;3;301;5,86;2008-02-06 18:38:23
8037;2;293;6,35;2008-05-14 05:30:47
8038;3;434;12,25;2005-09-28 22:06:48
8039;1;975;15,59;2006-05-09 20:32:34
8040;3;72;7,15;2005-10-01 05:25:09
8041;1;748;8,59;2006-05-20 14:11:55
8042;3;704;11,64;2005-12-17 03:08:42
8043;1;327;7,0;2008-02-10 11:51:40
8044;2;792;10,12;2008-09-14 18:25:45
8045;3;591;19,93;2007-05-12 16:20:42
8046;3;959;12,63;2005-03-15 19:52:14
8047;1;314;7,95;2005-07-23 16:36:58
8048;2;939;5,22;2005-11-01 05:28:50
8049;1;250;14,11;2007-07-17 05:20:25
8050;2;746;8,55;2005-03-21 20:11:11
8051;3;53;13,67;2007-08-26 08:20:47
8052;3;289;5,86;2008-01-19 21:15:14
8053;2;424;13,71;2006-07-15 22:32:44
8054;3;40;7,79;2008-12-15 06:34:10
8055;2;701;19,2;2006-10-02 21:14:28
8056;3;295;12,86;2007-12-07 23:59:14
8057;1;39;16,71;2009-02-08 01:08:07
8058;1;741;9,36;2005-04-11 03:47:42
8059;1;261;10,33;2007-08-17 16:36:59
8060;1;312;13,26;2006-05-12 09:26:00
8061;2;329;14,68;2008-02-13 09:53:35
8062;2;605;6,78;2006-10-29 22:56:59
8063;3;4;6,7;2009-07-18 04:36:02
8064;2;705;12,22;2009-02-03 11:09:26
8065;1;140;15,09;2009-01-12 04:09:11
8066;3;954;7,54;2007-02-10 04:56:02
8067;1;155;13,5;2005-07-16 23:58:36
8068;1;414;8,02;2009-01-10 06:06:09
8069;3;915;14,22;2006-01-26 14:34:29
8070;2;101;14,21;2006-08-11 06:13:10
8071;2;60;17,08;2007-02-27 08:16:33
8072;1;122;19,88;2008-06-01 11:39:05
8073;1;463;7,64;2006-06-02 18:40:58
8074;3;65;11,58;2008-04-25 08:19:56
8075;3;414;12,79;2007-09-13 02:33:09
8076;2;754;17,84;2005-12-30 15:39:38
8077;2;395;9,65;2008-11-06 18:25:31
8078;1;931;5,5;2007-03-29 22:20:46
8079;2;349;6,59;2005-12-06 04:07:41
8080;2;689;14,98;2007-02-18 10:27:13
8081;3;537;19,89;2006-12-12 23:42:06
8082;3;514;14,54;2007-11-17 08:42:59
8083;2;640;19,15;2007-04-23 03:37:49
8084;1;103;17,39;2007-02-09 21:13:23
8085;2;670;9,07;2008-08-07 00:48:53
8086;3;43;14,22;2006-03-16 06:47:09
8087;2;615;7,87;2007-02-27 06:06:26
8088;3;691;13,02;2007-11-28 17:20:04
8089;2;350;16,73;2007-10-09 00:13:26
8090;2;913;18,92;2005-09-04 13:09:39
8091;1;968;16,01;2006-07-24 20:18:42
8092;3;405;9,91;2009-12-11 00:53:39
8093;1;270;5,86;2009-08-05 20:38:11
8094;3;842;12,24;2006-05-13 05:13:25
8095;3;94;11,3;2007-08-26 16:18:50
8096;2;112;11,53;2009-01-16 22:12:19
8097;3;446;6,59;2006-04-08 08:16:47
8098;2;631;5,06;2006-12-13 23:13:17
8099;1;35;15,48;2006-10-09 01:16:18
8100;1;362;8,15;2009-06-07 18:15:56
8101;3;895;5,93;2005-09-29 01:43:18
8102;1;985;14,08;2007-08-21 21:45:58
8103;3;931;17,42;2009-02-15 10:46:33
8104;3;223;18,96;2007-04-08 03:42:10
8105;3;674;5,89;2009-02-27 07:09:17
8106;3;960;19,29;2007-07-10 02:33:06
8107;2;247;19,7;2006-12-26 01:46:23
8108;3;810;11,24;2006-11-05 07:34:02
8109;3;898;16,38;2007-04-14 02:43:37
8110;2;148;18,51;2005-01-25 06:24:45
8111;3;480;10,59;2007-02-22 15:56:43
8112;3;550;9,69;2006-10-22 07:31:20
8113;1;532;14,3;2008-04-11 12:51:07
8114;1;510;11,07;2009-05-01 21:36:59
8115;1;676;7,62;2005-10-01 23:05:29
8116;1;165;15,73;2009-02-07 04:28:34
8117;2;335;18,61;2008-02-03 17:14:02
8118;1;611;19,63;2006-12-08 01:58:36
8119;2;64;17,57;2008-05-08 23:03:34
8120;1;857;12,8;2007-03-24 05:01:28
8121;2;675;6,0;2005-06-29 03:45:06
8122;2;851;12,12;2005-03-09 05:48:09
8123;2;361;10,6;2005-07-17 00:38:14
8124;2;142;14,35;2008-10-20 05:45:10
8125;2;921;11,33;2008-01-06 14:15:42
8126;3;482;6,34;2005-09-13 22:21:03
8127;1;531;6,25;2008-02-12 01:08:27
8128;2;578;19,24;2005-02-10 03:48:22
8129;2;630;13,99;2007-10-21 01:52:31
8130;1;301;8,1;2005-09-09 00:35:42
8131;1;886;8,56;2006-06-12 05:43:06
8132;2;266;14,23;2007-06-04 18:27:19
8133;2;510;19,94;2009-07-05 22:59:06
8134;3;407;10,15;2008-11-25 22:55:43
8135;2;10;19,57;2008-12-12 21:32:17
8136;2;321;13,84;2009-07-22 23:44:57
8137;1;729;7,02;2009-04-18 16:21:41
8138;1;20;18,45;2009-07-20 16:44:59
8139;1;991;6,2;2006-08-27 03:55:18
8140;1;26;6,97;2009-09-03 18:18:09
8141;2;310;17,94;2007-12-15 00:46:26
8142;1;823;15,72;2007-04-13 13:13:59
8143;2;736;18,51;2009-06-04 17:16:58
8144;1;343;18,9;2007-09-28 11:32:33
8145;1;995;10,48;2008-06-02 06:59:14
8146;2;270;10,43;2007-09-18 16:05:29
8147;2;565;6,39;2009-01-30 13:57:44
8148;3;304;7,63;2006-08-07 18:01:04
8149;3;93;14,94;2009-05-10 20:54:58
8150;3;255;9,25;2008-06-05 07:22:20
8151;1;89;13,09;2005-06-14 02:13:56
8152;3;990;14,87;2005-11-13 15:12:18
8153;2;905;7,32;2006-09-24 15:05:16
8154;2;389;5,4;2005-07-09 07:47:20
8155;3;230;7,35;2007-10-29 10:51:36
8156;2;311;19,46;2006-03-02 11:48:24
8157;1;944;12,25;2005-01-12 00:16:03
8158;2;15;19,01;2007-12-23 09:45:40
8159;1;496;11,07;2009-12-14 12:56:23
8160;3;625;8,07;2008-07-16 10:41:28
8161;3;328;19,56;2009-07-06 17:20:44
8162;1;151;17,49;2006-09-15 03:24:30
8163;1;350;10,29;2007-05-04 16:29:53
8164;3;457;14,55;2007-12-10 05:10:12
8165;1;205;10,18;2005-08-13 02:24:27
8166;2;11;17,75;2006-01-20 02:44:03
8167;3;687;16,29;2005-01-10 02:36:13
8168;3;562;12,9;2007-08-28 08:22:46
8169;2;201;16,78;2005-03-01 05:51:11
8170;2;471;8,05;2008-01-15 23:48:34
8171;2;141;16,55;2009-10-10 23:23:10
8172;3;776;13,16;2009-11-21 23:12:58
8173;2;584;18,13;2007-02-16 11:13:23
8174;2;600;7,89;2008-08-26 09:37:52
8175;3;987;10,35;2009-01-13 02:25:03
8176;1;137;11,26;2007-09-06 18:18:41
8177;1;898;15,36;2007-02-17 04:52:25
8178;3;69;12,64;2008-07-27 17:59:22
8179;3;248;15,98;2008-05-25 11:16:26
8180;1;529;10,53;2006-03-20 00:34:42
8181;1;852;7,07;2005-07-02 08:33:47
8182;1;10;13,68;2008-12-25 04:07:24
8183;1;836;8,8;2005-04-10 02:09:03
8184;2;246;10,1;2005-03-22 03:52:32
8185;1;72;18,78;2009-07-18 15:56:22
8186;3;32;12,45;2009-11-21 15:41:43
8187;1;578;18,94;2007-01-06 23:07:58
8188;1;800;7,72;2009-06-09 03:22:29
8189;3;50;16,58;2006-06-24 15:43:06
8190;1;250;7,07;2007-06-06 00:34:33
8191;1;82;17,36;2008-09-13 07:02:39
8192;1;380;5,42;2005-10-31 17:40:21
8193;1;742;15,98;2009-10-29 15:10:24
8194;3;774;6,18;2009-11-10 12:45:28
8195;3;592;18,72;2008-11-07 08:44:34
8196;3;15;19,68;2006-06-12 09:58:06
8197;3;231;9,71;2008-06-01 07:11:59
8198;3;745;12,31;2007-01-29 14:06:39
8199;2;813;19,45;2005-08-28 03:08:51
8200;1;813;14,67;2008-07-09 05:16:25
8201;1;345;17,83;2007-05-19 00:35:44
8202;3;210;15,25;2005-08-03 11:30:52
8203;3;776;11,27;2006-09-08 21:31:16
8204;3;488;17,41;2009-09-01 05:45:02
8205;3;285;10,42;2005-06-18 07:42:50
8206;1;751;6,92;2007-05-30 00:22:58
8207;1;641;7,41;2006-10-13 12:04:12
8208;3;212;11,03;2007-11-06 20:39:32
8209;1;658;9,83;2008-05-21 05:59:19
8210;2;853;6,37;2005-02-04 15:42:04
8211;3;17;9,52;2008-05-14 08:28:44
8212;2;433;12,5;2009-02-25 00:07:47
8213;1;521;13,89;2008-03-28 17:45:02
8214;2;28;19,46;2009-08-12 21:56:46
8215;1;643;19,85;2005-01-17 06:02:54
8216;3;906;16,9;2005-01-27 21:23:47
8217;2;959;15,34;2005-05-11 17:36:56
8218;2;45;10,26;2009-12-21 11:34:39
8219;3;415;11,79;2006-06-12 12:44:08
8220;1;930;10,23;2007-01-10 09:06:36
8221;2;437;16,04;2006-05-25 21:55:16
8222;1;403;15,19;2007-12-17 16:41:16
8223;1;722;12,2;2009-02-01 20:44:58
8224;1;492;7,64;2006-08-09 22:29:43
8225;3;502;14,58;2007-01-28 01:49:16
8226;2;860;13,5;2007-12-28 18:15:32
8227;2;458;11,83;2009-08-27 19:38:18
8228;1;709;5,92;2009-02-17 08:14:46
8229;3;953;18,97;2009-07-14 18:24:14
8230;3;233;12,47;2005-07-22 17:46:08
8231;1;692;7,77;2009-08-03 00:16:56
8232;3;17;5,02;2008-01-19 16:01:14
8233;3;591;16,97;2005-09-15 22:13:52
8234;3;891;16,8;2009-05-10 09:09:42
8235;1;29;5,73;2008-02-03 04:22:25
8236;1;370;17,08;2007-02-02 22:11:52
8237;2;999;5,04;2006-03-26 10:59:28
8238;2;728;19,54;2006-12-13 15:51:39
8239;1;8;13,19;2008-04-10 02:25:35
8240;1;720;18,78;2009-10-12 21:19:00
8241;3;792;19,67;2006-01-17 21:13:37
8242;3;563;17,23;2005-05-09 06:59:30
8243;1;27;18,61;2006-11-02 03:22:06
8244;3;191;14,69;2005-01-27 02:00:50
8245;3;87;12,74;2007-05-01 09:30:49
8246;1;261;17,14;2007-03-19 08:16:28
8247;1;592;15,69;2005-01-22 21:45:48
8248;1;402;6,08;2009-04-09 02:06:52
8249;1;613;16,08;2008-08-10 11:56:40
8250;2;81;16,59;2007-04-30 15:30:41
8251;1;314;14,87;2008-05-18 11:21:05
8252;1;453;13,06;2008-05-21 14:15:17
8253;1;51;12,74;2005-09-28 11:02:34
8254;2;211;17,46;2006-03-24 16:29:10
8255;3;179;15,21;2009-05-28 17:39:43
8256;2;820;16,63;2008-02-22 01:04:59
8257;1;699;19,61;2005-04-30 04:13:19
8258;1;647;15,86;2009-08-22 07:34:18
8259;1;38;17,92;2006-05-27 21:51:01
8260;2;912;10,82;2006-11-18 11:29:08
8261;3;206;14,99;2008-12-12 23:30:12
8262;3;631;13,95;2005-10-19 05:58:48
8263;2;760;10,54;2008-06-27 00:06:27
8264;2;497;14,26;2005-06-03 08:55:01
8265;2;671;11,55;2006-04-26 07:07:33
8266;1;881;12,2;2008-04-21 21:56:28
8267;3;855;13,84;2009-07-23 05:24:36
8268;2;405;7,38;2009-04-16 14:29:09
8269;2;621;12,17;2009-03-18 18:54:54
8270;2;387;14,19;2007-02-22 18:20:35
8271;2;912;14,21;2007-04-12 08:42:59
8272;3;129;15,44;2008-08-31 21:41:28
8273;2;620;11,76;2009-04-05 17:24:50
8274;1;793;10,06;2006-07-13 04:35:40
8275;1;182;17,61;2007-08-22 17:41:09
8276;2;7;11,81;2009-06-24 19:52:12
8277;1;26;7,33;2009-12-14 14:33:52
8278;3;583;8,04;2006-10-14 09:07:52
8279;2;628;7,41;2009-07-24 16:55:38
8280;3;657;9,04;2005-02-24 18:10:56
8281;1;642;10,77;2008-10-07 08:01:37
8282;1;514;5,78;2007-06-09 16:01:59
8283;3;50;18,15;2007-08-16 00:51:26
8284;2;900;7,87;2008-10-19 16:23:11
8285;2;987;7,58;2008-02-08 19:51:44
8286;2;801;17,45;2007-05-14 05:39:39
8287;3;561;10,58;2009-01-29 23:33:56
8288;1;933;15,74;2008-10-03 21:03:48
8289;2;345;11,0;2005-02-06 19:56:47
8290;2;855;15,47;2007-02-16 02:33:05
8291;2;850;6,65;2005-02-26 13:06:20
8292;2;295;12,35;2005-01-01 23:04:48
8293;2;307;10,69;2008-04-23 19:28:56
8294;1;898;16,0;2005-06-20 04:27:26
8295;2;813;17,9;2005-12-01 04:12:42
8296;1;676;12,25;2008-11-28 20:22:17
8297;2;921;10,06;2009-11-27 21:28:30
8298;2;850;10,21;2005-02-01 04:22:54
8299;2;804;18,77;2007-10-05 23:48:41
8300;3;761;8,9;2009-01-03 22:11:50
8301;2;36;9,53;2005-04-27 13:22:19
8302;2;292;18,76;2006-09-01 10:31:55
8303;2;43;17,52;2009-08-16 14:20:23
8304;2;669;12,72;2007-04-05 04:45:23
8305;3;901;16,63;2005-11-05 09:23:59
8306;2;117;17,68;2005-12-29 08:29:46
8307;1;995;14,96;2008-05-18 16:10:12
8308;3;103;9,88;2009-02-02 06:27:46
8309;2;434;7,85;2006-08-11 14:14:19
8310;2;139;16,96;2006-05-23 12:58:01
8311;1;205;10,84;2006-12-27 09:50:37
8312;1;890;6,12;2008-07-27 07:03:19
8313;1;86;6,12;2009-01-02 23:34:35
8314;3;621;10,34;2008-12-17 19:22:42
8315;3;876;9,32;2008-10-31 20:39:51
8316;2;377;5,58;2005-06-25 20:46:45
8317;3;117;9,36;2005-02-07 04:18:06
8318;1;683;11,19;2008-07-04 03:46:12
8319;2;489;6,91;2006-03-08 00:40:26
8320;2;58;13,96;2009-12-29 22:09:00
8321;2;998;16,02;2005-09-06 10:25:07
8322;3;783;5,23;2008-11-11 21:59:09
8323;3;798;6,03;2009-09-10 11:29:01
8324;2;404;15,22;2007-04-24 16:21:58
8325;1;442;6,19;2007-04-05 21:56:00
8326;2;11;8,23;2008-03-12 11:57:26
8327;3;432;11,27;2006-01-06 15:53:34
8328;1;612;16,7;2006-01-21 16:53:15
8329;1;373;18,16;2009-04-13 09:11:05
8330;2;255;10,06;2008-09-14 04:45:18
8331;3;942;16,39;2009-03-26 10:43:51
8332;3;337;8,7;2005-07-27 01:14:16
